participant_id,random_id,repeat_false_alarm_rate,repeat_hit_rate,trial_index,trial_number,time_elapsed,trial_phase,trial_kind,response,rt,confidence_response,correct,is_right,choice_images,correct_image,choice,experiment_purpose,Q1,technical_issues
tardigrade666,pmkev4nz5vv,0.00666666666666671,0.8,429,41,733870,Test,state,1,2772,2,true,1,"[""stimuli\\STATE\\USED\\Ssweater2.jpg"",""stimuli\\STATE\\USED\\Ssweater1.jpg""]",stimuli\STATE\USED\Ssweater1.jpg,stimuli\STATE\USED\Ssweater1.jpg,visual memory,"I was more confident when there was an obvious color difference between the options (like one item choice is purple), or when it was an animal, but I'm not sure why or if I was actually more accurate. The cake/pie with slices taken out or not was hard.",No
tardigrade666,pmkev4nz5vv,0.00666666666666671,0.8,431,42,742380,Test,exemplar,0,6867,1,true,1,"[""stimuli\\EXEMPLAR\\USED\\Epliers1.jpg"",""stimuli\\EXEMPLAR\\USED\\Epliers2.jpg""]",stimuli\EXEMPLAR\USED\Epliers1.jpg,stimuli\EXEMPLAR\USED\Epliers1.jpg,visual memory,"I was more confident when there was an obvious color difference between the options (like one item choice is purple), or when it was an animal, but I'm not sure why or if I was actually more accurate. The cake/pie with slices taken out or not was hard.",No
tardigrade666,pmkev4nz5vv,0.00666666666666671,0.8,433,43,745807,Test,exemplar,1,1593,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Erabbit1.jpg"",""stimuli\\EXEMPLAR\\USED\\Erabbit2.jpg""]",stimuli\EXEMPLAR\USED\Erabbit2.jpg,stimuli\EXEMPLAR\USED\Erabbit2.jpg,visual memory,"I was more confident when there was an obvious color difference between the options (like one item choice is purple), or when it was an animal, but I'm not sure why or if I was actually more accurate. The cake/pie with slices taken out or not was hard.",No
tardigrade666,pmkev4nz5vv,0.00666666666666671,0.8,435,44,749999,Test,state,0,1744,5,true,1,"[""stimuli\\STATE\\USED\\Sseats2.jpg"",""stimuli\\STATE\\USED\\Sseats1.jpg""]",stimuli\STATE\USED\Sseats2.jpg,stimuli\STATE\USED\Sseats2.jpg,visual memory,"I was more confident when there was an obvious color difference between the options (like one item choice is purple), or when it was an animal, but I'm not sure why or if I was actually more accurate. The cake/pie with slices taken out or not was hard.",No
tardigrade666,pmkev4nz5vv,0.00666666666666671,0.8,437,45,754451,Test,exemplar,0,2516,1,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ebonzai2.jpg"",""stimuli\\EXEMPLAR\\USED\\Ebonzai1.jpg""]",stimuli\EXEMPLAR\USED\Ebonzai2.jpg,stimuli\EXEMPLAR\USED\Ebonzai2.jpg,visual memory,"I was more confident when there was an obvious color difference between the options (like one item choice is purple), or when it was an animal, but I'm not sure why or if I was actually more accurate. The cake/pie with slices taken out or not was hard.",No
tardigrade666,pmkev4nz5vv,0.00666666666666671,0.8,439,46,759419,Test,state,1,2727,1,false,0,"[""stimuli\\STATE\\USED\\Stypewriter2.jpg"",""stimuli\\STATE\\USED\\Stypewriter1.jpg""]",stimuli\STATE\USED\Stypewriter2.jpg,stimuli\STATE\USED\Stypewriter1.jpg,visual memory,"I was more confident when there was an obvious color difference between the options (like one item choice is purple), or when it was an animal, but I'm not sure why or if I was actually more accurate. The cake/pie with slices taken out or not was hard.",No
tardigrade666,pmkev4nz5vv,0.00666666666666671,0.8,441,47,764645,Test,state,1,2281,5,true,1,"[""stimuli\\STATE\\USED\\Sdonut1.jpg"",""stimuli\\STATE\\USED\\Sdonut2.jpg""]",stimuli\STATE\USED\Sdonut2.jpg,stimuli\STATE\USED\Sdonut2.jpg,visual memory,"I was more confident when there was an obvious color difference between the options (like one item choice is purple), or when it was an animal, but I'm not sure why or if I was actually more accurate. The cake/pie with slices taken out or not was hard.",No
tardigrade666,pmkev4nz5vv,0.00666666666666671,0.8,443,48,769121,Test,state,1,2676,4,true,1,"[""stimuli\\STATE\\USED\\Sredcabbage2.jpg"",""stimuli\\STATE\\USED\\Sredcabbage1.jpg""]",stimuli\STATE\USED\Sredcabbage1.jpg,stimuli\STATE\USED\Sredcabbage1.jpg,visual memory,"I was more confident when there was an obvious color difference between the options (like one item choice is purple), or when it was an animal, but I'm not sure why or if I was actually more accurate. The cake/pie with slices taken out or not was hard.",No
tardigrade666,pmkev4nz5vv,0.00666666666666671,0.8,445,49,774822,Test,exemplar,0,3922,2,true,1,"[""stimuli\\EXEMPLAR\\USED\\Earch1.jpg"",""stimuli\\EXEMPLAR\\USED\\Earch2.jpg""]",stimuli\EXEMPLAR\USED\Earch1.jpg,stimuli\EXEMPLAR\USED\Earch1.jpg,visual memory,"I was more confident when there was an obvious color difference between the options (like one item choice is purple), or when it was an animal, but I'm not sure why or if I was actually more accurate. The cake/pie with slices taken out or not was hard.",No
tardigrade666,pmkev4nz5vv,0.00666666666666671,0.8,447,50,780517,Test,exemplar,0,3905,1,false,0,"[""stimuli\\EXEMPLAR\\USED\\Echeeses2.jpg"",""stimuli\\EXEMPLAR\\USED\\Echeeses1.jpg""]",stimuli\EXEMPLAR\USED\Echeeses1.jpg,stimuli\EXEMPLAR\USED\Echeeses2.jpg,visual memory,"I was more confident when there was an obvious color difference between the options (like one item choice is purple), or when it was an animal, but I'm not sure why or if I was actually more accurate. The cake/pie with slices taken out or not was hard.",No
leopard,po16pvz0ydw,0,1,349,1,465753,Test,state,1,4715,3,true,1,"[""stimuli\\STATE\\USED\\Ssweater1.jpg"",""stimuli\\STATE\\USED\\Ssweater2.jpg""]",stimuli\STATE\USED\Ssweater2.jpg,stimuli\STATE\USED\Ssweater2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,351,2,470753,Test,exemplar,1,2279,2,true,1,"[""stimuli\\EXEMPLAR\\USED\\Edispenser2.jpg"",""stimuli\\EXEMPLAR\\USED\\Edispenser1.jpg""]",stimuli\EXEMPLAR\USED\Edispenser1.jpg,stimuli\EXEMPLAR\USED\Edispenser1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,353,3,475486,Test,state,0,3093,4,false,0,"[""stimuli\\STATE\\USED\\Sbarnmailbox2.jpg"",""stimuli\\STATE\\USED\\Sbarnmailbox1.jpg""]",stimuli\STATE\USED\Sbarnmailbox1.jpg,stimuli\STATE\USED\Sbarnmailbox2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,355,4,479389,Test,exemplar,1,1589,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eswimsuit1.jpg"",""stimuli\\EXEMPLAR\\USED\\Eswimsuit2.jpg""]",stimuli\EXEMPLAR\USED\Eswimsuit2.jpg,stimuli\EXEMPLAR\USED\Eswimsuit2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,357,5,482351,Test,exemplar,0,870,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eplate2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eplate1.jpg""]",stimuli\EXEMPLAR\USED\Eplate2.jpg,stimuli\EXEMPLAR\USED\Eplate2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,359,6,485694,Test,state,1,2208,5,true,1,"[""stimuli\\STATE\\USED\\Sgiftbag1.jpg"",""stimuli\\STATE\\USED\\Sgiftbag2.jpg""]",stimuli\STATE\USED\Sgiftbag2.jpg,stimuli\STATE\USED\Sgiftbag2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,361,7,489992,Test,exemplar,1,2639,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Efolder1.jpg"",""stimuli\\EXEMPLAR\\USED\\Efolder2.jpg""]",stimuli\EXEMPLAR\USED\Efolder2.jpg,stimuli\EXEMPLAR\USED\Efolder2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,363,8,493517,Test,state,0,1986,5,true,1,"[""stimuli\\STATE\\USED\\Sbox1.jpg"",""stimuli\\STATE\\USED\\Sbox2.jpg""]",stimuli\STATE\USED\Sbox1.jpg,stimuli\STATE\USED\Sbox1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,365,9,496205,Test,exemplar,0,1534,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Efishbowl1.jpg"",""stimuli\\EXEMPLAR\\USED\\Efishbowl2.jpg""]",stimuli\EXEMPLAR\USED\Efishbowl1.jpg,stimuli\EXEMPLAR\USED\Efishbowl1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,367,10,499061,Test,exemplar,1,1387,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Erabbit1.jpg"",""stimuli\\EXEMPLAR\\USED\\Erabbit2.jpg""]",stimuli\EXEMPLAR\USED\Erabbit2.jpg,stimuli\EXEMPLAR\USED\Erabbit2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,369,11,501639,Test,exemplar,1,1332,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Econe1.jpg"",""stimuli\\EXEMPLAR\\USED\\Econe2.jpg""]",stimuli\EXEMPLAR\USED\Econe2.jpg,stimuli\EXEMPLAR\USED\Econe2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,371,12,505091,Test,exemplar,1,2075,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ebread1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ebread2.jpg""]",stimuli\EXEMPLAR\USED\Ebread2.jpg,stimuli\EXEMPLAR\USED\Ebread2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,373,13,509500,Test,state,0,3382,1,true,1,"[""stimuli\\STATE\\USED\\Sscales1.jpg"",""stimuli\\STATE\\USED\\Sscales2.jpg""]",stimuli\STATE\USED\Sscales1.jpg,stimuli\STATE\USED\Sscales1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,375,14,512574,Test,exemplar,0,882,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ehelmet1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ehelmet2.jpg""]",stimuli\EXEMPLAR\USED\Ehelmet1.jpg,stimuli\EXEMPLAR\USED\Ehelmet1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,377,15,516269,Test,state,1,1138,5,true,1,"[""stimuli\\STATE\\USED\\Seggplant1.jpg"",""stimuli\\STATE\\USED\\Seggplant2.jpg""]",stimuli\STATE\USED\Seggplant2.jpg,stimuli\STATE\USED\Seggplant2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,379,16,519156,Test,state,0,1634,4,true,1,"[""stimuli\\STATE\\USED\\Sphone2.JPG"",""stimuli\\STATE\\USED\\Sphone1.JPG""]",stimuli\STATE\USED\Sphone2.JPG,stimuli\STATE\USED\Sphone2.JPG,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,381,17,521686,Test,exemplar,1,1590,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Earch1.jpg"",""stimuli\\EXEMPLAR\\USED\\Earch2.jpg""]",stimuli\EXEMPLAR\USED\Earch2.jpg,stimuli\EXEMPLAR\USED\Earch2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,383,18,524166,Test,state,1,1312,4,true,1,"[""stimuli\\STATE\\USED\\Spestle2.jpg"",""stimuli\\STATE\\USED\\Spestle1.jpg""]",stimuli\STATE\USED\Spestle1.jpg,stimuli\STATE\USED\Spestle1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,385,19,527131,Test,exemplar,1,1309,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Etoyhand2.jpg"",""stimuli\\EXEMPLAR\\USED\\Etoyhand1.jpg""]",stimuli\EXEMPLAR\USED\Etoyhand1.jpg,stimuli\EXEMPLAR\USED\Etoyhand1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,387,20,530040,Test,exemplar,1,1634,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ecake2.jpg"",""stimuli\\EXEMPLAR\\USED\\Ecake1.jpg""]",stimuli\EXEMPLAR\USED\Ecake1.jpg,stimuli\EXEMPLAR\USED\Ecake1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,389,21,532175,Test,state,0,815,5,true,1,"[""stimuli\\STATE\\USED\\Shandsign1.JPG"",""stimuli\\STATE\\USED\\Shandsign2.JPG""]",stimuli\STATE\USED\Shandsign1.JPG,stimuli\STATE\USED\Shandsign1.JPG,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,391,22,535625,Test,exemplar,0,2332,2,true,1,"[""stimuli\\EXEMPLAR\\USED\\Emitt1.jpg"",""stimuli\\EXEMPLAR\\USED\\Emitt2.jpg""]",stimuli\EXEMPLAR\USED\Emitt1.jpg,stimuli\EXEMPLAR\USED\Emitt1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,393,23,541067,Test,exemplar,1,3953,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Echopsticks2.jpg"",""stimuli\\EXEMPLAR\\USED\\Echopsticks1.jpg""]",stimuli\EXEMPLAR\USED\Echopsticks1.jpg,stimuli\EXEMPLAR\USED\Echopsticks1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,395,24,544224,Test,exemplar,0,2001,2,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ehotairballoon1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ehotairballoon2.jpg""]",stimuli\EXEMPLAR\USED\Ehotairballoon1.jpg,stimuli\EXEMPLAR\USED\Ehotairballoon1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,397,25,546103,Test,exemplar,0,835,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eremover2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eremover1.jpg""]",stimuli\EXEMPLAR\USED\Eremover2.jpg,stimuli\EXEMPLAR\USED\Eremover2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,399,26,549653,Test,state,1,2624,4,true,1,"[""stimuli\\STATE\\USED\\Smedicaltape1.jpg"",""stimuli\\STATE\\USED\\Smedicaltape2.jpg""]",stimuli\STATE\USED\Smedicaltape2.jpg,stimuli\STATE\USED\Smedicaltape2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,401,27,552316,Test,state,0,1078,4,true,1,"[""stimuli\\STATE\\USED\\Sdonut1.jpg"",""stimuli\\STATE\\USED\\Sdonut2.jpg""]",stimuli\STATE\USED\Sdonut1.jpg,stimuli\STATE\USED\Sdonut1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,403,28,556237,Test,exemplar,0,2384,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Egame2.jpg"",""stimuli\\EXEMPLAR\\USED\\Egame1.jpg""]",stimuli\EXEMPLAR\USED\Egame2.jpg,stimuli\EXEMPLAR\USED\Egame2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,405,29,558570,Test,exemplar,0,771,3,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eballoon1.jpg"",""stimuli\\EXEMPLAR\\USED\\Eballoon2.jpg""]",stimuli\EXEMPLAR\USED\Eballoon1.jpg,stimuli\EXEMPLAR\USED\Eballoon1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,407,30,562435,Test,state,0,822,4,true,1,"[""stimuli\\STATE\\USED\\Sbooks2.JPG"",""stimuli\\STATE\\USED\\Sbooks1.JPG""]",stimuli\STATE\USED\Sbooks2.JPG,stimuli\STATE\USED\Sbooks2.JPG,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,409,31,564324,Test,exemplar,0,788,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ebrick2.jpg"",""stimuli\\EXEMPLAR\\USED\\Ebrick1.jpg""]",stimuli\EXEMPLAR\USED\Ebrick2.jpg,stimuli\EXEMPLAR\USED\Ebrick2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,411,32,567037,Test,exemplar,1,955,3,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ekayak2.jpg"",""stimuli\\EXEMPLAR\\USED\\Ekayak1.jpg""]",stimuli\EXEMPLAR\USED\Ekayak1.jpg,stimuli\EXEMPLAR\USED\Ekayak1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,413,33,571365,Test,state,0,1545,3,true,1,"[""stimuli\\STATE\\USED\\Sboxwhite1.jpg"",""stimuli\\STATE\\USED\\Sboxwhite2.jpg""]",stimuli\STATE\USED\Sboxwhite1.jpg,stimuli\STATE\USED\Sboxwhite1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,415,34,573359,Test,state,1,1024,4,true,1,"[""stimuli\\STATE\\USED\\Sbelt1.jpg"",""stimuli\\STATE\\USED\\Sbelt2.jpg""]",stimuli\STATE\USED\Sbelt2.jpg,stimuli\STATE\USED\Sbelt2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,417,35,575074,Test,exemplar,0,786,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eelectricbass2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eelectricbass1.jpg""]",stimuli\EXEMPLAR\USED\Eelectricbass2.jpg,stimuli\EXEMPLAR\USED\Eelectricbass2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,419,36,577729,Test,exemplar,0,1804,3,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eturtle1.jpg"",""stimuli\\EXEMPLAR\\USED\\Eturtle2.jpg""]",stimuli\EXEMPLAR\USED\Eturtle1.jpg,stimuli\EXEMPLAR\USED\Eturtle1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,421,37,580828,Test,state,0,1226,2,false,0,"[""stimuli\\STATE\\USED\\Sdie1.jpg"",""stimuli\\STATE\\USED\\Sdie2.jpg""]",stimuli\STATE\USED\Sdie2.jpg,stimuli\STATE\USED\Sdie1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,423,38,584562,Test,state,1,2333,2,true,1,"[""stimuli\\STATE\\USED\\Sseatbelt2.jpg"",""stimuli\\STATE\\USED\\Sseatbelt1.jpg""]",stimuli\STATE\USED\Sseatbelt1.jpg,stimuli\STATE\USED\Sseatbelt1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,425,39,587518,Test,exemplar,0,1802,2,true,1,"[""stimuli\\EXEMPLAR\\USED\\Emuffin1.jpg"",""stimuli\\EXEMPLAR\\USED\\Emuffin2.jpg""]",stimuli\EXEMPLAR\USED\Emuffin1.jpg,stimuli\EXEMPLAR\USED\Emuffin1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,427,40,590673,Test,state,1,1527,4,true,1,"[""stimuli\\STATE\\USED\\Sbreadslice2.jpg"",""stimuli\\STATE\\USED\\Sbreadslice1.jpg""]",stimuli\STATE\USED\Sbreadslice1.jpg,stimuli\STATE\USED\Sbreadslice1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,429,41,592603,Test,exemplar,0,799,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Esunglasses1.jpg"",""stimuli\\EXEMPLAR\\USED\\Esunglasses2.jpg""]",stimuli\EXEMPLAR\USED\Esunglasses1.jpg,stimuli\EXEMPLAR\USED\Esunglasses1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,431,42,594824,Test,exemplar,0,1201,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Etoykeys2.JPG"",""stimuli\\EXEMPLAR\\USED\\Etoykeys1.jpg""]",stimuli\EXEMPLAR\USED\Etoykeys2.JPG,stimuli\EXEMPLAR\USED\Etoykeys2.JPG,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,433,43,596393,Test,exemplar,1,805,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Estarfish1.jpg"",""stimuli\\EXEMPLAR\\USED\\Estarfish2.jpg""]",stimuli\EXEMPLAR\USED\Estarfish2.jpg,stimuli\EXEMPLAR\USED\Estarfish2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,435,44,598862,Test,state,1,1635,4,true,1,"[""stimuli\\STATE\\USED\\Sdresser1.jpg"",""stimuli\\STATE\\USED\\Sdresser2.jpg""]",stimuli\STATE\USED\Sdresser2.jpg,stimuli\STATE\USED\Sdresser2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,437,45,601294,Test,state,1,1700,2,true,1,"[""stimuli\\STATE\\USED\\Slaptop2.JPG"",""stimuli\\STATE\\USED\\Slaptop1.JPG""]",stimuli\STATE\USED\Slaptop1.JPG,stimuli\STATE\USED\Slaptop1.JPG,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,439,46,603075,Test,exemplar,0,1091,3,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eglobe2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eglobe1.jpg""]",stimuli\EXEMPLAR\USED\Eglobe2.jpg,stimuli\EXEMPLAR\USED\Eglobe2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,441,47,607440,Test,state,1,2936,3,false,0,"[""stimuli\\STATE\\USED\\Sjuiceglass1.JPG"",""stimuli\\STATE\\USED\\Sjuiceglass2.JPG""]",stimuli\STATE\USED\Sjuiceglass1.JPG,stimuli\STATE\USED\Sjuiceglass2.JPG,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,443,48,611235,Test,state,1,2907,2,true,1,"[""stimuli\\STATE\\USED\\Scateringtray2.jpg"",""stimuli\\STATE\\USED\\Scateringtray1.jpg""]",stimuli\STATE\USED\Scateringtray1.jpg,stimuli\STATE\USED\Scateringtray1.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,445,49,615149,Test,exemplar,1,2860,3,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ewineglass1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ewineglass2.jpg""]",stimuli\EXEMPLAR\USED\Ewineglass2.jpg,stimuli\EXEMPLAR\USED\Ewineglass2.jpg,If things you use more often are easier to remember,Color and utility ,
leopard,po16pvz0ydw,0,1,447,50,618213,Test,state,1,1368,4,true,1,"[""stimuli\\STATE\\USED\\Sumbrella1.jpg"",""stimuli\\STATE\\USED\\Sumbrella2.jpg""]",stimuli\STATE\USED\Sumbrella2.jpg,stimuli\STATE\USED\Sumbrella2.jpg,If things you use more often are easier to remember,Color and utility ,
eagle,ppj3b623m4f,0.013333333333333308,0.95,349,1,3537674,Test,exemplar,0,3850,3,true,1,"[""stimuli\\EXEMPLAR\\USED\\Efolder2.jpg"",""stimuli\\EXEMPLAR\\USED\\Efolder1.jpg""]",stimuli\EXEMPLAR\USED\Efolder2.jpg,stimuli\EXEMPLAR\USED\Efolder2.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,351,2,3549410,Test,state,0,1481,5,true,1,"[""stimuli\\STATE\\USED\\Seggplant1.jpg"",""stimuli\\STATE\\USED\\Seggplant2.jpg""]",stimuli\STATE\USED\Seggplant1.jpg,stimuli\STATE\USED\Seggplant1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,353,3,3552626,Test,state,0,1314,5,true,1,"[""stimuli\\STATE\\USED\\Sdonut1.jpg"",""stimuli\\STATE\\USED\\Sdonut2.jpg""]",stimuli\STATE\USED\Sdonut1.jpg,stimuli\STATE\USED\Sdonut1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,355,4,3555976,Test,exemplar,1,1298,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eplate2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eplate1.jpg""]",stimuli\EXEMPLAR\USED\Eplate1.jpg,stimuli\EXEMPLAR\USED\Eplate1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,357,5,3559909,Test,exemplar,1,2447,3,true,1,"[""stimuli\\EXEMPLAR\\USED\\Etoywrench1.jpg"",""stimuli\\EXEMPLAR\\USED\\Etoywrench2.jpg""]",stimuli\EXEMPLAR\USED\Etoywrench2.jpg,stimuli\EXEMPLAR\USED\Etoywrench2.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,359,6,3565093,Test,state,1,1731,3,true,1,"[""stimuli\\STATE\\USED\\Sseatbelt2.jpg"",""stimuli\\STATE\\USED\\Sseatbelt1.jpg""]",stimuli\STATE\USED\Sseatbelt1.jpg,stimuli\STATE\USED\Sseatbelt1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,361,7,3570313,Test,exemplar,0,1285,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eswimsuit1.jpg"",""stimuli\\EXEMPLAR\\USED\\Eswimsuit2.jpg""]",stimuli\EXEMPLAR\USED\Eswimsuit1.jpg,stimuli\EXEMPLAR\USED\Eswimsuit1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,363,8,3575042,Test,exemplar,1,2117,2,true,1,"[""stimuli\\EXEMPLAR\\USED\\Efishbowl2.jpg"",""stimuli\\EXEMPLAR\\USED\\Efishbowl1.jpg""]",stimuli\EXEMPLAR\USED\Efishbowl1.jpg,stimuli\EXEMPLAR\USED\Efishbowl1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,365,9,3579443,Test,state,1,2464,1,true,1,"[""stimuli\\STATE\\USED\\Slaptop2.JPG"",""stimuli\\STATE\\USED\\Slaptop1.JPG""]",stimuli\STATE\USED\Slaptop1.JPG,stimuli\STATE\USED\Slaptop1.JPG,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,367,10,3584110,Test,state,1,981,4,true,1,"[""stimuli\\STATE\\USED\\Spadlock1.jpg"",""stimuli\\STATE\\USED\\Spadlock2.jpg""]",stimuli\STATE\USED\Spadlock2.jpg,stimuli\STATE\USED\Spadlock2.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,369,11,3587211,Test,state,1,1366,3,true,1,"[""stimuli\\STATE\\USED\\Spiggybank2.jpg"",""stimuli\\STATE\\USED\\Spiggybank1.jpg""]",stimuli\STATE\USED\Spiggybank1.jpg,stimuli\STATE\USED\Spiggybank1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
